Date,SKU_ID,Product_Name,Demand,Units_Sold,Current_Stock,Unit_Cost,EOQ,Safety_Stock,Reorder_Point,Stockout_Risk
2024-07-22,SKU_002,Bingo Potato Chips (Salted),197,197,2712,20,2701,228,1428,0
2024-07-23,SKU_002,Bingo Potato Chips (Salted),357,357,2355,20,2701,228,1428,0
2024-07-24,SKU_002,Bingo Potato Chips (Salted),322,322,2033,20,2701,228,1428,0
2024-07-25,SKU_002,Bingo Potato Chips (Salted),423,423,1610,20,2701,228,1428,0
2024-07-26,SKU_002,Bingo Potato Chips (Salted),587,587,1023,20,2701,228,1428,0
2024-07-27,SKU_002,Bingo Potato Chips (Salted),375,375,648,20,2701,228,1428,0
2024-07-28,SKU_002,Bingo Potato Chips (Salted),483,483,165,20,2701,228,1428,0
2024-07-29,SKU_002,Bingo Potato Chips (Salted),316,316,2550,20,2701,228,1428,0
2024-07-30,SKU_002,Bingo Potato Chips (Salted),318,318,2232,20,2701,228,1428,0
2024-07-31,SKU_002,Bingo Potato Chips (Salted),481,481,1751,20,2701,228,1428,0
2024-08-01,SKU_002,Bingo Potato Chips (Salted),365,365,1386,20,2701,228,1428,0
2024-08-02,SKU_002,Bingo Potato Chips (Salted),564,564,822,20,2701,228,1428,0
2024-08-03,SKU_002,Bingo Potato Chips (Salted),488,488,334,20,2701,228,1428,0
2024-08-04,SKU_002,Bingo Potato Chips (Salted),559,559,2476,20,2701,228,1428,0
2024-08-05,SKU_002,Bingo Potato Chips (Salted),317,317,2159,20,2701,228,1428,0
2024-08-06,SKU_002,Bingo Potato Chips (Salted),302,302,1857,20,2701,228,1428,0
2024-08-07,SKU_002,Bingo Potato Chips (Salted),343,343,1514,20,2701,228,1428,0
2024-08-08,SKU_002,Bingo Potato Chips (Salted),293,293,1221,20,2701,228,1428,0
2024-08-09,SKU_002,Bingo Potato Chips (Salted),596,596,625,20,2701,228,1428,0
2024-08-10,SKU_002,Bingo Potato Chips (Salted),511,511,114,20,2701,228,1428,0
2024-08-11,SKU_002,Bingo Potato Chips (Salted),528,114,0,20,2701,228,1428,1
2024-08-12,SKU_002,Bingo Potato Chips (Salted),204,0,0,20,2701,228,1428,1
2024-08-13,SKU_002,Bingo Potato Chips (Salted),402,402,2299,20,2701,228,1428,0
2024-08-14,SKU_002,Bingo Potato Chips (Salted),363,363,1936,20,2701,228,1428,0
2024-08-15,SKU_002,Bingo Potato Chips (Salted),407,407,1529,20,2701,228,1428,0
2024-08-16,SKU_002,Bingo Potato Chips (Salted),218,218,1311,20,2701,228,1428,0
2024-08-17,SKU_002,Bingo Potato Chips (Salted),429,429,882,20,2701,228,1428,0
2024-08-18,SKU_002,Bingo Potato Chips (Salted),561,561,321,20,2701,228,1428,0
2024-08-19,SKU_002,Bingo Potato Chips (Salted),276,276,2746,20,2701,228,1428,0
2024-08-20,SKU_002,Bingo Potato Chips (Salted),383,383,2363,20,2701,228,1428,0
2024-08-21,SKU_002,Bingo Potato Chips (Salted),358,358,2005,20,2701,228,1428,0
2024-08-22,SKU_002,Bingo Potato Chips (Salted),295,295,1710,20,2701,228,1428,0
2024-08-23,SKU_002,Bingo Potato Chips (Salted),631,631,1079,20,2701,228,1428,0
2024-08-24,SKU_002,Bingo Potato Chips (Salted),502,502,577,20,2701,228,1428,0
2024-08-25,SKU_002,Bingo Potato Chips (Salted),610,577,0,20,2701,228,1428,1
2024-08-26,SKU_002,Bingo Potato Chips (Salted),373,373,2328,20,2701,228,1428,0
2024-08-27,SKU_002,Bingo Potato Chips (Salted),350,350,1978,20,2701,228,1428,0
2024-08-28,SKU_002,Bingo Potato Chips (Salted),364,364,1614,20,2701,228,1428,0
2024-08-29,SKU_002,Bingo Potato Chips (Salted),503,503,1111,20,2701,228,1428,0
2024-08-30,SKU_002,Bingo Potato Chips (Salted),514,514,597,20,2701,228,1428,0
2024-08-31,SKU_002,Bingo Potato Chips (Salted),473,473,124,20,2701,228,1428,0
2024-09-01,SKU_002,Bingo Potato Chips (Salted),527,124,0,20,2701,228,1428,1
2024-09-02,SKU_002,Bingo Potato Chips (Salted),353,0,0,20,2701,228,1428,1
2024-09-03,SKU_002,Bingo Potato Chips (Salted),370,370,2331,20,2701,228,1428,0
2024-09-04,SKU_002,Bingo Potato Chips (Salted),266,266,2065,20,2701,228,1428,0
2024-09-05,SKU_002,Bingo Potato Chips (Salted),385,385,1680,20,2701,228,1428,0
2024-09-06,SKU_002,Bingo Potato Chips (Salted),406,406,1274,20,2701,228,1428,0
2024-09-07,SKU_002,Bingo Potato Chips (Salted),689,689,585,20,2701,228,1428,0
2024-09-08,SKU_002,Bingo Potato Chips (Salted),551,551,34,20,2701,228,1428,0
2024-09-09,SKU_002,Bingo Potato Chips (Salted),288,288,2447,20,2701,228,1428,0
2024-09-10,SKU_002,Bingo Potato Chips (Salted),335,335,2112,20,2701,228,1428,0
2024-09-11,SKU_002,Bingo Potato Chips (Salted),362,362,1750,20,2701,228,1428,0
2024-09-12,SKU_002,Bingo Potato Chips (Salted),361,361,1389,20,2701,228,1428,0
2024-09-13,SKU_002,Bingo Potato Chips (Salted),563,563,826,20,2701,228,1428,0
2024-09-14,SKU_002,Bingo Potato Chips (Salted),578,578,248,20,2701,228,1428,0
2024-09-15,SKU_002,Bingo Potato Chips (Salted),556,556,2393,20,2701,228,1428,0
2024-09-16,SKU_002,Bingo Potato Chips (Salted),225,225,2168,20,2701,228,1428,0
2024-09-17,SKU_002,Bingo Potato Chips (Salted),276,276,1892,20,2701,228,1428,0
2024-09-18,SKU_002,Bingo Potato Chips (Salted),411,411,1481,20,2701,228,1428,0
2024-09-19,SKU_002,Bingo Potato Chips (Salted),378,378,1103,20,2701,228,1428,0
2024-09-20,SKU_002,Bingo Potato Chips (Salted),489,489,614,20,2701,228,1428,0
2024-09-21,SKU_002,Bingo Potato Chips (Salted),663,614,0,20,2701,228,1428,1
2024-09-22,SKU_002,Bingo Potato Chips (Salted),504,504,2197,20,2701,228,1428,0
2024-09-23,SKU_002,Bingo Potato Chips (Salted),348,348,1849,20,2701,228,1428,0
2024-09-24,SKU_002,Bingo Potato Chips (Salted),328,328,1521,20,2701,228,1428,0
2024-09-25,SKU_002,Bingo Potato Chips (Salted),341,341,1180,20,2701,228,1428,0
2024-09-26,SKU_002,Bingo Potato Chips (Salted),253,253,927,20,2701,228,1428,0
2024-09-27,SKU_002,Bingo Potato Chips (Salted),349,349,578,20,2701,228,1428,0
2024-09-28,SKU_002,Bingo Potato Chips (Salted),427,427,2852,20,2701,228,1428,0
2024-09-29,SKU_002,Bingo Potato Chips (Salted),681,681,2171,20,2701,228,1428,0
2024-09-30,SKU_002,Bingo Potato Chips (Salted),234,234,1937,20,2701,228,1428,0
2024-10-01,SKU_002,Bingo Potato Chips (Salted),319,319,1618,20,2701,228,1428,0
2024-10-02,SKU_002,Bingo Potato Chips (Salted),252,252,1366,20,2701,228,1428,0
2024-10-03,SKU_002,Bingo Potato Chips (Salted),299,299,1067,20,2701,228,1428,0
2024-10-04,SKU_002,Bingo Potato Chips (Salted),690,690,377,20,2701,228,1428,0
2024-10-05,SKU_002,Bingo Potato Chips (Salted),625,625,2453,20,2701,228,1428,0
2024-10-06,SKU_002,Bingo Potato Chips (Salted),448,448,2005,20,2701,228,1428,0
2024-10-07,SKU_002,Bingo Potato Chips (Salted),493,493,1512,20,2701,228,1428,0
2024-10-08,SKU_002,Bingo Potato Chips (Salted),406,406,1106,20,2701,228,1428,0
2024-10-09,SKU_002,Bingo Potato Chips (Salted),317,317,789,20,2701,228,1428,0
2024-10-10,SKU_002,Bingo Potato Chips (Salted),309,309,480,20,2701,228,1428,0
2024-10-11,SKU_002,Bingo Potato Chips (Salted),517,517,2664,20,2701,228,1428,0
2024-10-12,SKU_002,Bingo Potato Chips (Salted),399,399,2265,20,2701,228,1428,0
2024-10-13,SKU_002,Bingo Potato Chips (Salted),360,360,1905,20,2701,228,1428,0
2024-10-14,SKU_002,Bingo Potato Chips (Salted),438,438,1467,20,2701,228,1428,0
2024-10-15,SKU_002,Bingo Potato Chips (Salted),215,215,1252,20,2701,228,1428,0
2024-10-16,SKU_002,Bingo Potato Chips (Salted),434,434,818,20,2701,228,1428,0
2024-10-17,SKU_002,Bingo Potato Chips (Salted),378,378,440,20,2701,228,1428,0
2024-10-18,SKU_002,Bingo Potato Chips (Salted),581,581,2560,20,2701,228,1428,0
2024-10-19,SKU_002,Bingo Potato Chips (Salted),608,608,1952,20,2701,228,1428,0
2024-10-20,SKU_002,Bingo Potato Chips (Salted),598,598,1354,20,2701,228,1428,0
2024-10-21,SKU_002,Bingo Potato Chips (Salted),359,359,995,20,2701,228,1428,0
2024-10-22,SKU_002,Bingo Potato Chips (Salted),327,327,668,20,2701,228,1428,0
2024-10-23,SKU_002,Bingo Potato Chips (Salted),377,377,2992,20,2701,228,1428,0
2024-10-24,SKU_002,Bingo Potato Chips (Salted),337,337,2655,20,2701,228,1428,0
2024-10-25,SKU_002,Bingo Potato Chips (Salted),421,421,2234,20,2701,228,1428,0
2024-10-26,SKU_002,Bingo Potato Chips (Salted),429,429,1805,20,2701,228,1428,0
2024-10-27,SKU_002,Bingo Potato Chips (Salted),417,417,1388,20,2701,228,1428,0
2024-10-28,SKU_002,Bingo Potato Chips (Salted),352,352,1036,20,2701,228,1428,0
2024-10-29,SKU_002,Bingo Potato Chips (Salted),434,434,602,20,2701,228,1428,0
2024-10-30,SKU_002,Bingo Potato Chips (Salted),402,402,2901,20,2701,228,1428,0
2024-10-31,SKU_002,Bingo Potato Chips (Salted),233,233,2668,20,2701,228,1428,0
2024-11-01,SKU_002,Bingo Potato Chips (Salted),417,417,2251,20,2701,228,1428,0
2024-11-02,SKU_002,Bingo Potato Chips (Salted),617,617,1634,20,2701,228,1428,0
2024-11-03,SKU_002,Bingo Potato Chips (Salted),417,417,1217,20,2701,228,1428,0
2024-11-04,SKU_002,Bingo Potato Chips (Salted),324,324,893,20,2701,228,1428,0
2024-11-05,SKU_002,Bingo Potato Chips (Salted),274,274,619,20,2701,228,1428,0
2024-11-06,SKU_002,Bingo Potato Chips (Salted),377,377,2943,20,2701,228,1428,0
2024-11-07,SKU_002,Bingo Potato Chips (Salted),465,465,2478,20,2701,228,1428,0
2024-11-08,SKU_002,Bingo Potato Chips (Salted),543,543,1935,20,2701,228,1428,0
2024-11-09,SKU_002,Bingo Potato Chips (Salted),536,536,1399,20,2701,228,1428,0
2024-11-10,SKU_002,Bingo Potato Chips (Salted),422,422,977,20,2701,228,1428,0
2024-11-11,SKU_002,Bingo Potato Chips (Salted),338,338,639,20,2701,228,1428,0
2024-11-12,SKU_002,Bingo Potato Chips (Salted),377,377,2963,20,2701,228,1428,0
2024-11-13,SKU_002,Bingo Potato Chips (Salted),355,355,2608,20,2701,228,1428,0
2024-11-14,SKU_002,Bingo Potato Chips (Salted),432,432,2176,20,2701,228,1428,0
2024-11-15,SKU_002,Bingo Potato Chips (Salted),533,533,1643,20,2701,228,1428,0
2024-11-16,SKU_002,Bingo Potato Chips (Salted),475,475,1168,20,2701,228,1428,0
2024-11-17,SKU_002,Bingo Potato Chips (Salted),645,645,523,20,2701,228,1428,0
2024-11-18,SKU_002,Bingo Potato Chips (Salted),366,366,157,20,2701,228,1428,0
2024-11-19,SKU_002,Bingo Potato Chips (Salted),320,157,0,20,2701,228,1428,1
2024-11-20,SKU_002,Bingo Potato Chips (Salted),367,0,0,20,2701,228,1428,1
2024-11-21,SKU_002,Bingo Potato Chips (Salted),373,373,2328,20,2701,228,1428,0
2024-11-22,SKU_002,Bingo Potato Chips (Salted),385,385,1943,20,2701,228,1428,0
2024-11-23,SKU_002,Bingo Potato Chips (Salted),639,639,1304,20,2701,228,1428,0
2024-11-24,SKU_002,Bingo Potato Chips (Salted),488,488,816,20,2701,228,1428,0
2024-11-25,SKU_002,Bingo Potato Chips (Salted),255,255,561,20,2701,228,1428,0
2024-11-26,SKU_002,Bingo Potato Chips (Salted),292,292,269,20,2701,228,1428,0
2024-11-27,SKU_002,Bingo Potato Chips (Salted),291,269,0,20,2701,228,1428,1
2024-11-28,SKU_002,Bingo Potato Chips (Salted),400,400,2301,20,2701,228,1428,0
2024-11-29,SKU_002,Bingo Potato Chips (Salted),489,489,1812,20,2701,228,1428,0
2024-11-30,SKU_002,Bingo Potato Chips (Salted),649,649,1163,20,2701,228,1428,0
2024-12-01,SKU_002,Bingo Potato Chips (Salted),544,544,619,20,2701,228,1428,0
2024-12-02,SKU_002,Bingo Potato Chips (Salted),286,286,333,20,2701,228,1428,0
2024-12-03,SKU_002,Bingo Potato Chips (Salted),491,491,2543,20,2701,228,1428,0
2024-12-04,SKU_002,Bingo Potato Chips (Salted),255,255,2288,20,2701,228,1428,0
2024-12-05,SKU_002,Bingo Potato Chips (Salted),375,375,1913,20,2701,228,1428,0
2024-12-06,SKU_002,Bingo Potato Chips (Salted),443,443,1470,20,2701,228,1428,0
2024-12-07,SKU_002,Bingo Potato Chips (Salted),483,483,987,20,2701,228,1428,0
2024-12-08,SKU_002,Bingo Potato Chips (Salted),567,567,420,20,2701,228,1428,0
2024-12-09,SKU_002,Bingo Potato Chips (Salted),342,342,78,20,2701,228,1428,0
2024-12-10,SKU_002,Bingo Potato Chips (Salted),330,330,2449,20,2701,228,1428,0
2024-12-11,SKU_002,Bingo Potato Chips (Salted),405,405,2044,20,2701,228,1428,0
2024-12-12,SKU_002,Bingo Potato Chips (Salted),490,490,1554,20,2701,228,1428,0
2024-12-13,SKU_002,Bingo Potato Chips (Salted),462,462,1092,20,2701,228,1428,0
2024-12-14,SKU_002,Bingo Potato Chips (Salted),377,377,715,20,2701,228,1428,0
2024-12-15,SKU_002,Bingo Potato Chips (Salted),552,552,163,20,2701,228,1428,0
2024-12-16,SKU_002,Bingo Potato Chips (Salted),339,339,2525,20,2701,228,1428,0
2024-12-17,SKU_002,Bingo Potato Chips (Salted),368,368,2157,20,2701,228,1428,0
2024-12-18,SKU_002,Bingo Potato Chips (Salted),287,287,1870,20,2701,228,1428,0
2024-12-19,SKU_002,Bingo Potato Chips (Salted),242,242,1628,20,2701,228,1428,0
2024-12-20,SKU_002,Bingo Potato Chips (Salted),321,321,1307,20,2701,228,1428,0
2024-12-21,SKU_002,Bingo Potato Chips (Salted),579,579,728,20,2701,228,1428,0
2024-12-22,SKU_002,Bingo Potato Chips (Salted),689,689,39,20,2701,228,1428,0
2024-12-23,SKU_002,Bingo Potato Chips (Salted),314,314,2426,20,2701,228,1428,0
2024-12-24,SKU_002,Bingo Potato Chips (Salted),326,326,2100,20,2701,228,1428,0
2024-12-25,SKU_002,Bingo Potato Chips (Salted),300,300,1800,20,2701,228,1428,0
2024-12-26,SKU_002,Bingo Potato Chips (Salted),270,270,1530,20,2701,228,1428,0
2024-12-27,SKU_002,Bingo Potato Chips (Salted),452,452,1078,20,2701,228,1428,0
2024-12-28,SKU_002,Bingo Potato Chips (Salted),392,392,686,20,2701,228,1428,0
2024-12-29,SKU_002,Bingo Potato Chips (Salted),441,441,245,20,2701,228,1428,0
2024-12-30,SKU_002,Bingo Potato Chips (Salted),342,342,2604,20,2701,228,1428,0
2024-12-31,SKU_002,Bingo Potato Chips (Salted),297,297,2307,20,2701,228,1428,0
2025-01-01,SKU_002,Bingo Potato Chips (Salted),387,387,1920,20,2701,228,1428,0
2025-01-02,SKU_002,Bingo Potato Chips (Salted),410,410,1510,20,2701,228,1428,0
2025-01-03,SKU_002,Bingo Potato Chips (Salted),531,531,979,20,2701,228,1428,0
2025-01-04,SKU_002,Bingo Potato Chips (Salted),312,312,667,20,2701,228,1428,0
2025-01-05,SKU_002,Bingo Potato Chips (Salted),558,558,109,20,2701,228,1428,0
2025-01-06,SKU_002,Bingo Potato Chips (Salted),423,423,2387,20,2701,228,1428,0
2025-01-07,SKU_002,Bingo Potato Chips (Salted),257,257,2130,20,2701,228,1428,0
2025-01-08,SKU_002,Bingo Potato Chips (Salted),453,453,1677,20,2701,228,1428,0
2025-01-09,SKU_002,Bingo Potato Chips (Salted),368,368,1309,20,2701,228,1428,0
2025-01-10,SKU_002,Bingo Potato Chips (Salted),530,530,779,20,2701,228,1428,0
2025-01-11,SKU_002,Bingo Potato Chips (Salted),449,449,330,20,2701,228,1428,0
2025-01-12,SKU_002,Bingo Potato Chips (Salted),416,416,2615,20,2701,228,1428,0
2025-01-13,SKU_002,Bingo Potato Chips (Salted),382,382,2233,20,2701,228,1428,0
2025-01-14,SKU_002,Bingo Potato Chips (Salted),277,277,1956,20,2701,228,1428,0
2025-01-15,SKU_002,Bingo Potato Chips (Salted),345,345,1611,20,2701,228,1428,0
2025-01-16,SKU_002,Bingo Potato Chips (Salted),447,447,1164,20,2701,228,1428,0
2025-01-17,SKU_002,Bingo Potato Chips (Salted),488,488,676,20,2701,228,1428,0
2025-01-18,SKU_002,Bingo Potato Chips (Salted),633,633,43,20,2701,228,1428,0
2025-01-19,SKU_002,Bingo Potato Chips (Salted),583,583,2161,20,2701,228,1428,0
2025-01-20,SKU_002,Bingo Potato Chips (Salted),265,265,1896,20,2701,228,1428,0
2025-01-21,SKU_002,Bingo Potato Chips (Salted),318,318,1578,20,2701,228,1428,0
2025-01-22,SKU_002,Bingo Potato Chips (Salted),422,422,1156,20,2701,228,1428,0
2025-01-23,SKU_002,Bingo Potato Chips (Salted),349,349,807,20,2701,228,1428,0
2025-01-24,SKU_002,Bingo Potato Chips (Salted),442,442,365,20,2701,228,1428,0
2025-01-25,SKU_002,Bingo Potato Chips (Salted),543,543,2523,20,2701,228,1428,0
2025-01-26,SKU_002,Bingo Potato Chips (Salted),465,465,2058,20,2701,228,1428,0
2025-01-27,SKU_002,Bingo Potato Chips (Salted),364,364,1694,20,2701,228,1428,0
2025-01-28,SKU_002,Bingo Potato Chips (Salted),374,374,1320,20,2701,228,1428,0
2025-01-29,SKU_002,Bingo Potato Chips (Salted),379,379,941,20,2701,228,1428,0
2025-01-30,SKU_002,Bingo Potato Chips (Salted),286,286,655,20,2701,228,1428,0
2025-01-31,SKU_002,Bingo Potato Chips (Salted),381,381,2975,20,2701,228,1428,0
2025-02-01,SKU_002,Bingo Potato Chips (Salted),329,329,2646,20,2701,228,1428,0
2025-02-02,SKU_002,Bingo Potato Chips (Salted),572,572,2074,20,2701,228,1428,0
2025-02-03,SKU_002,Bingo Potato Chips (Salted),264,264,1810,20,2701,228,1428,0
2025-02-04,SKU_002,Bingo Potato Chips (Salted),193,193,1617,20,2701,228,1428,0
2025-02-05,SKU_002,Bingo Potato Chips (Salted),366,366,1251,20,2701,228,1428,0
2025-02-06,SKU_002,Bingo Potato Chips (Salted),509,509,742,20,2701,228,1428,0
2025-02-07,SKU_002,Bingo Potato Chips (Salted),546,546,196,20,2701,228,1428,0
2025-02-08,SKU_002,Bingo Potato Chips (Salted),519,196,0,20,2701,228,1428,1
2025-02-09,SKU_002,Bingo Potato Chips (Salted),479,0,0,20,2701,228,1428,1
2025-02-10,SKU_002,Bingo Potato Chips (Salted),371,371,2330,20,2701,228,1428,0
2025-02-11,SKU_002,Bingo Potato Chips (Salted),310,310,2020,20,2701,228,1428,0
2025-02-12,SKU_002,Bingo Potato Chips (Salted),419,419,1601,20,2701,228,1428,0
2025-02-13,SKU_002,Bingo Potato Chips (Salted),378,378,1223,20,2701,228,1428,0
2025-02-14,SKU_002,Bingo Potato Chips (Salted),582,582,641,20,2701,228,1428,0
2025-02-15,SKU_002,Bingo Potato Chips (Salted),501,501,140,20,2701,228,1428,0
2025-02-16,SKU_002,Bingo Potato Chips (Salted),441,441,2400,20,2701,228,1428,0
2025-02-17,SKU_002,Bingo Potato Chips (Salted),376,376,2024,20,2701,228,1428,0
2025-02-18,SKU_002,Bingo Potato Chips (Salted),278,278,1746,20,2701,228,1428,0
2025-02-19,SKU_002,Bingo Potato Chips (Salted),341,341,1405,20,2701,228,1428,0
2025-02-20,SKU_002,Bingo Potato Chips (Salted),339,339,1066,20,2701,228,1428,0
2025-02-21,SKU_002,Bingo Potato Chips (Salted),496,496,570,20,2701,228,1428,0
2025-02-22,SKU_002,Bingo Potato Chips (Salted),540,540,2731,20,2701,228,1428,0
2025-02-23,SKU_002,Bingo Potato Chips (Salted),776,776,1955,20,2701,228,1428,0
2025-02-24,SKU_002,Bingo Potato Chips (Salted),319,319,1636,20,2701,228,1428,0
2025-02-25,SKU_002,Bingo Potato Chips (Salted),295,295,1341,20,2701,228,1428,0
2025-02-26,SKU_002,Bingo Potato Chips (Salted),376,376,965,20,2701,228,1428,0
2025-02-27,SKU_002,Bingo Potato Chips (Salted),267,267,698,20,2701,228,1428,0
2025-02-28,SKU_002,Bingo Potato Chips (Salted),488,488,2911,20,2701,228,1428,0
2025-03-01,SKU_002,Bingo Potato Chips (Salted),456,456,2455,20,2701,228,1428,0
2025-03-02,SKU_002,Bingo Potato Chips (Salted),500,500,1955,20,2701,228,1428,0
2025-03-03,SKU_002,Bingo Potato Chips (Salted),343,343,1612,20,2701,228,1428,0
2025-03-04,SKU_002,Bingo Potato Chips (Salted),376,376,1236,20,2701,228,1428,0
2025-03-05,SKU_002,Bingo Potato Chips (Salted),217,217,1019,20,2701,228,1428,0
2025-03-06,SKU_002,Bingo Potato Chips (Salted),296,296,723,20,2701,228,1428,0
2025-03-07,SKU_002,Bingo Potato Chips (Salted),219,219,504,20,2701,228,1428,0
2025-03-08,SKU_002,Bingo Potato Chips (Salted),550,504,0,20,2701,228,1428,1
2025-03-09,SKU_002,Bingo Potato Chips (Salted),549,549,2152,20,2701,228,1428,0
2025-03-10,SKU_002,Bingo Potato Chips (Salted),286,286,1866,20,2701,228,1428,0
2025-03-11,SKU_002,Bingo Potato Chips (Salted),376,376,1490,20,2701,228,1428,0
2025-03-12,SKU_002,Bingo Potato Chips (Salted),252,252,1238,20,2701,228,1428,0
2025-03-13,SKU_002,Bingo Potato Chips (Salted),325,325,913,20,2701,228,1428,0
2025-03-14,SKU_002,Bingo Potato Chips (Salted),675,675,238,20,2701,228,1428,0
2025-03-15,SKU_002,Bingo Potato Chips (Salted),535,535,2404,20,2701,228,1428,0
2025-03-16,SKU_002,Bingo Potato Chips (Salted),484,484,1920,20,2701,228,1428,0
2025-03-17,SKU_002,Bingo Potato Chips (Salted),298,298,1622,20,2701,228,1428,0
2025-03-18,SKU_002,Bingo Potato Chips (Salted),319,319,1303,20,2701,228,1428,0
2025-03-19,SKU_002,Bingo Potato Chips (Salted),341,341,962,20,2701,228,1428,0
2025-03-20,SKU_002,Bingo Potato Chips (Salted),290,290,672,20,2701,228,1428,0
2025-03-21,SKU_002,Bingo Potato Chips (Salted),360,360,3013,20,2701,228,1428,0
2025-03-22,SKU_002,Bingo Potato Chips (Salted),614,614,2399,20,2701,228,1428,0
2025-03-23,SKU_002,Bingo Potato Chips (Salted),571,571,1828,20,2701,228,1428,0
2025-03-24,SKU_002,Bingo Potato Chips (Salted),495,495,1333,20,2701,228,1428,0
2025-03-25,SKU_002,Bingo Potato Chips (Salted),247,247,1086,20,2701,228,1428,0
2025-03-26,SKU_002,Bingo Potato Chips (Salted),324,324,762,20,2701,228,1428,0
2025-03-27,SKU_002,Bingo Potato Chips (Salted),260,260,3203,20,2701,228,1428,0
2025-03-28,SKU_002,Bingo Potato Chips (Salted),332,332,2871,20,2701,228,1428,0
2025-03-29,SKU_002,Bingo Potato Chips (Salted),576,576,2295,20,2701,228,1428,0
2025-03-30,SKU_002,Bingo Potato Chips (Salted),598,598,1697,20,2701,228,1428,0
2025-03-31,SKU_002,Bingo Potato Chips (Salted),300,300,1397,20,2701,228,1428,0
2025-04-01,SKU_002,Bingo Potato Chips (Salted),163,163,1234,20,2701,228,1428,0
2025-04-02,SKU_002,Bingo Potato Chips (Salted),398,398,836,20,2701,228,1428,0
2025-04-03,SKU_002,Bingo Potato Chips (Salted),285,285,3252,20,2701,228,1428,0
2025-04-04,SKU_002,Bingo Potato Chips (Salted),531,531,2721,20,2701,228,1428,0
2025-04-05,SKU_002,Bingo Potato Chips (Salted),403,403,2318,20,2701,228,1428,0
2025-04-06,SKU_002,Bingo Potato Chips (Salted),416,416,1902,20,2701,228,1428,0
2025-04-07,SKU_002,Bingo Potato Chips (Salted),337,337,1565,20,2701,228,1428,0
2025-04-08,SKU_002,Bingo Potato Chips (Salted),206,206,1359,20,2701,228,1428,0
2025-04-09,SKU_002,Bingo Potato Chips (Salted),480,480,879,20,2701,228,1428,0
2025-04-10,SKU_002,Bingo Potato Chips (Salted),338,338,541,20,2701,228,1428,0
2025-04-11,SKU_002,Bingo Potato Chips (Salted),422,422,2820,20,2701,228,1428,0
2025-04-12,SKU_002,Bingo Potato Chips (Salted),473,473,2347,20,2701,228,1428,0
2025-04-13,SKU_002,Bingo Potato Chips (Salted),427,427,1920,20,2701,228,1428,0
2025-04-14,SKU_002,Bingo Potato Chips (Salted),328,328,1592,20,2701,228,1428,0
2025-04-15,SKU_002,Bingo Potato Chips (Salted),456,456,1136,20,2701,228,1428,0
2025-04-16,SKU_002,Bingo Potato Chips (Salted),280,280,856,20,2701,228,1428,0
2025-04-17,SKU_002,Bingo Potato Chips (Salted),185,185,671,20,2701,228,1428,0
2025-04-18,SKU_002,Bingo Potato Chips (Salted),549,549,2823,20,2701,228,1428,0
2025-04-19,SKU_002,Bingo Potato Chips (Salted),541,541,2282,20,2701,228,1428,0
2025-04-20,SKU_002,Bingo Potato Chips (Salted),638,638,1644,20,2701,228,1428,0
2025-04-21,SKU_002,Bingo Potato Chips (Salted),263,263,1381,20,2701,228,1428,0
2025-04-22,SKU_002,Bingo Potato Chips (Salted),386,386,995,20,2701,228,1428,0
2025-04-23,SKU_002,Bingo Potato Chips (Salted),306,306,689,20,2701,228,1428,0
2025-04-24,SKU_002,Bingo Potato Chips (Salted),486,486,2904,20,2701,228,1428,0
2025-04-25,SKU_002,Bingo Potato Chips (Salted),457,457,2447,20,2701,228,1428,0
2025-04-26,SKU_002,Bingo Potato Chips (Salted),597,597,1850,20,2701,228,1428,0
2025-04-27,SKU_002,Bingo Potato Chips (Salted),551,551,1299,20,2701,228,1428,0
2025-04-28,SKU_002,Bingo Potato Chips (Salted),296,296,1003,20,2701,228,1428,0
2025-04-29,SKU_002,Bingo Potato Chips (Salted),351,351,652,20,2701,228,1428,0
2025-04-30,SKU_002,Bingo Potato Chips (Salted),258,258,3095,20,2701,228,1428,0
2025-05-01,SKU_002,Bingo Potato Chips (Salted),344,344,2751,20,2701,228,1428,0
2025-05-02,SKU_002,Bingo Potato Chips (Salted),529,529,2222,20,2701,228,1428,0
2025-05-03,SKU_002,Bingo Potato Chips (Salted),699,699,1523,20,2701,228,1428,0
2025-05-04,SKU_002,Bingo Potato Chips (Salted),496,496,1027,20,2701,228,1428,0
2025-05-05,SKU_002,Bingo Potato Chips (Salted),346,346,681,20,2701,228,1428,0
2025-05-06,SKU_002,Bingo Potato Chips (Salted),315,315,366,20,2701,228,1428,0
2025-05-07,SKU_002,Bingo Potato Chips (Salted),352,352,2715,20,2701,228,1428,0
2025-05-08,SKU_002,Bingo Potato Chips (Salted),248,248,2467,20,2701,228,1428,0
2025-05-09,SKU_002,Bingo Potato Chips (Salted),418,418,2049,20,2701,228,1428,0
2025-05-10,SKU_002,Bingo Potato Chips (Salted),644,644,1405,20,2701,228,1428,0
2025-05-11,SKU_002,Bingo Potato Chips (Salted),451,451,954,20,2701,228,1428,0
2025-05-12,SKU_002,Bingo Potato Chips (Salted),309,309,645,20,2701,228,1428,0
2025-05-13,SKU_002,Bingo Potato Chips (Salted),310,310,3036,20,2701,228,1428,0
2025-05-14,SKU_002,Bingo Potato Chips (Salted),359,359,2677,20,2701,228,1428,0
2025-05-15,SKU_002,Bingo Potato Chips (Salted),291,291,2386,20,2701,228,1428,0
